class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,class_79,class_80,class_81,class_82,class_83,class_84,class_85,class_86,class_87,class_88,class_89,class_90,class_91,class_92,class_93,class_94,class_95,class_96,class_97,class_98,class_99
0.03682384,-0.2418482,8.281701,-0.043298315,0.3008994,-0.69582814,-0.59405875,-0.24769433,-0.26340157,0.63364214,0.9054404,-0.40862152,0.037783973,-1.1137134,-0.6321325,0.54311824,-0.20624949,0.5209168,0.05475743,-0.29919094,0.2290942,-0.26307288,-0.52120537,-0.27717838,0.6363358,0.40483,-0.33063918,-0.38108194,-0.9041906,0.37370887,0.23002024,-0.49177545,0.22002295,-0.7913782,-0.5056325,0.105258904,1.1212189,-0.15422952,0.12089529,0.648925,-0.19602881,0.21695279,-0.158048,-0.033220083,-0.014348097,-0.79132885,0.5462524,-0.12421031,0.4735338,-0.24668257,-1.2369711,1.1935028,0.012499247,1.0779651,-0.7790826,-0.31562248,-0.09532533,-0.33155543,-0.4088269,-0.3939984,0.067182496,0.92693514,-0.58237016,0.58932537,0.43028685,-0.29928678,0.48527032,-0.6499598,0.5972929,0.022792067,0.25816634,-0.053762443,-0.5313786,0.16081771,-0.6062748,-0.2016323,0.2542687,-1.0777546,-0.2371538,0.045509867,-0.6925833,-1.0549122,0.3393266,-0.54701066,0.34145343,-1.1480446,-0.14346011,-0.29226273,0.29795396,0.549002,0.18115073,-0.6670386,0.19145498,-0.20653798,0.17911865,-0.15505259,0.67892706,-0.38676676,-0.3694494,-0.53976387
0.39870352,-0.46696267,8.230564,-0.11864464,-0.038407557,-0.45959845,-0.44236052,-0.12503415,-0.15077452,0.88832563,0.2817196,-0.5874126,-0.46657565,-1.0896537,-0.57729876,1.2321403,-0.14882502,0.042350784,-0.34727833,-0.4263761,0.42345,-0.27725235,-0.3949386,0.021993812,0.11466316,0.7304027,-0.9210869,-0.3319194,-0.97378296,0.06218246,0.030254215,-0.61472857,-0.054868974,-0.5361222,-0.9757833,-0.29938906,0.48288655,0.20653054,-0.099650435,0.40365633,0.17020757,-0.05129062,-0.788007,-0.43806577,0.33863565,-0.4257446,0.53090537,-0.4209022,0.1438934,-0.4128318,-0.86361456,0.25739443,-0.21256556,0.429676,-0.84667903,-0.33018216,-0.043289788,-0.21620867,-0.49401835,-0.5685287,0.3477531,0.98871857,-0.22999923,1.4959936,-0.5254207,-0.14370368,1.1381295,-0.5748736,0.2608655,-0.18904121,0.70181924,-0.078392014,-0.64004153,0.6091107,-0.36951834,-0.13425405,0.2462107,-0.6488341,-0.5532672,-0.20650274,-0.66037804,-0.7628015,0.5917368,-0.65542775,0.2129916,-1.2207086,0.13841558,-0.104001984,-0.2265523,1.2869757,0.21642242,-0.70945543,0.6600357,-0.34726715,0.10481031,-0.41437063,1.1365098,-0.35804453,-0.2728995,-0.6921086
-0.4534508,-0.41431615,7.200976,-0.6170512,-0.3238778,-0.56933486,-0.1250956,0.3056014,-0.23742852,0.8451744,0.8597358,-0.5552494,-0.29478002,-1.3705158,-0.8849276,0.7642799,-0.10837221,1.0867637,-0.18689899,-0.057070978,0.20879507,-0.55854917,-0.08829292,-0.096217856,-0.2595236,0.417452,-0.84398246,-0.103872314,-0.8535134,0.3185235,0.28756565,-1.1950688,-0.17662698,-0.34522694,-1.2720729,-0.9245667,0.8689178,0.82903135,0.27974543,0.2079047,0.25489944,-0.030900912,-0.6609828,-0.6858285,0.43796435,-0.50065726,0.13470526,-0.4980099,0.09546822,-0.099689156,-0.46327466,-0.51173973,-0.34542376,-0.0787394,0.021012237,-0.32139742,-0.32236162,0.25725996,-0.21796492,-0.5463034,0.22863957,1.742615,0.5424174,2.347492,-1.15522,-0.6120919,0.40485674,-0.65148264,0.39158267,-0.05496351,0.70495445,-0.06723839,-0.7890734,0.46672797,-0.7186339,0.23510164,1.165609,-0.523845,-0.93504965,-0.08099567,-0.82431984,-0.5302122,0.94246185,-0.63064855,0.41372037,-1.368291,-0.3247926,0.18573159,-0.2051888,1.933421,0.61598885,-0.81758076,0.5165008,-0.030098623,0.25602838,-0.80265737,0.75908417,-0.39446998,0.14517461,-0.3443558
0.11054832,-0.07109125,7.331846,-0.14544113,0.2321715,-0.25681344,-0.4395286,-0.036908284,0.029359156,0.41470605,1.162815,-0.47509387,-0.031848423,-1.1070886,-0.54429525,0.78552836,-0.13875373,0.000697691,-0.3016024,-0.16859972,0.37875265,-0.4354473,-0.062887646,-0.058938887,0.02342767,0.89166623,-0.52933997,0.11500716,-0.9013063,0.65809,0.41188186,-0.5562482,-0.1826325,-0.107378185,-1.0754805,-0.21163853,0.98059547,0.35790348,-0.5228608,0.4691019,-0.8850865,0.25424507,-0.8750452,-0.35930425,0.6009744,-0.6625892,0.3222524,-0.2725468,0.2300833,-0.5628676,-0.78279686,-0.3340849,-0.19756413,0.21046126,-0.35494855,0.10048912,-0.13142134,0.008881846,-0.31117412,-0.60949945,0.18915646,0.601478,-0.41884512,-0.074741565,-0.30216083,-0.1590239,0.7824041,-0.24777983,0.66718,0.15936863,0.6961162,-0.38008815,-0.5077051,0.6689819,-0.5084438,0.06201306,0.31676173,-0.8590486,-0.5457272,-0.15425228,-0.7267801,-0.53369707,0.81315327,-0.3571471,0.32175118,-1.1398185,0.31898242,0.12073718,-0.1790794,0.52668935,-0.44879827,-0.3940429,0.17729603,-0.22587983,0.61759204,-0.40666035,0.6576553,0.03525489,-0.021034058,-0.45294097
0.6441791,-0.29480988,8.2393,0.007519794,0.60376555,-0.9119677,0.24234374,-0.3233956,-0.09325118,1.3101606,0.16874313,-0.5149197,-0.35627934,-1.3408337,-0.43768412,0.7205291,-0.02718256,0.22960159,-0.2009636,-0.40367264,0.5184114,-0.20541655,-0.19537376,0.30990118,0.20560937,1.0153407,-0.7126153,0.18506555,-0.6460639,0.49732763,0.020253435,-0.70905477,-0.15828237,-0.48026505,-0.30114645,-0.12836003,1.884709,0.27914625,0.27603656,0.62068725,-0.36948982,0.1967928,-0.9471391,-0.12895258,0.4796722,-0.69727504,0.4851544,-0.400005,0.3882271,-0.29273322,-1.1378186,0.48059115,0.5190754,0.86536354,-1.0898167,0.00994716,-0.52787006,-0.3222418,-0.42498675,-0.3633134,0.13778959,0.3451638,-0.7967039,0.4161444,-0.14751649,-0.56824684,0.7244756,-0.7088789,0.5789683,-0.31756222,0.06705323,-0.33503187,-0.69663244,0.3674153,-0.49966875,-0.118936524,-0.031072453,-1.0779644,-0.44141015,-0.46837556,-0.59596235,-0.57927674,1.1198562,-0.49351037,0.0035361787,-1.0489498,0.5069806,-0.1575967,-0.049004313,0.757576,0.27893314,-0.53810495,0.26938927,-0.3287565,0.30129305,-0.47003272,0.82246345,-0.40123308,-0.2569324,-0.6930255
1.435565,-0.5301381,0.22151826,7.876824,0.7666395,0.4402231,-0.13058983,-0.5059346,1.0742563,-0.088650875,-0.66417223,-0.1464321,-0.14209802,0.21908702,-0.4242074,0.3638042,0.43186456,-0.48193252,-0.111479476,-2.0964363,0.82707685,-0.22012635,0.600554,-0.87285423,-0.16537225,-0.79719776,0.23555763,0.26217157,-0.5667088,-0.8596701,0.06997621,0.97720796,-0.25405094,-0.3246454,0.33499554,-0.74421793,0.032193657,-0.27062467,-0.14034662,-0.727816,-0.64100724,-0.5764349,-0.82824653,-0.25482357,1.5134094,0.47496808,0.081399925,-0.34365773,-0.13267145,-0.6863547,0.64092153,-0.99957293,-0.3224284,-0.809987,-0.28233105,-0.47189063,-0.03605938,-0.78682435,0.08734906,-0.17441472,-0.40329492,-0.3490422,-0.4730782,-0.28075698,-0.21893439,0.53404164,-0.93343383,0.7620421,-0.118433826,-0.76503325,-0.30700424,0.08497351,-0.3058094,1.3369664,0.45955712,-0.28830272,-0.7402507,-0.30189696,0.44954005,-0.21771325,0.5088309,-0.08821801,0.5290475,1.4426701,-0.780781,-0.381923,-0.68427676,-0.061851732,-0.6316109,-0.055034745,-0.28630722,0.03916682,0.09145589,0.57215434,-0.1708233,-0.17760858,-0.47259465,0.7681937,-0.31548595,0.14671057
1.3360153,-0.7255919,-0.10679164,7.7581506,1.091617,-0.034709916,-0.20367764,-0.5226104,0.7374236,0.25109136,-0.65432334,-0.6013759,0.09510142,0.22617827,-0.11023134,0.6744652,0.5889897,-0.30243027,-0.24257219,-1.4541385,0.55658644,0.011688116,0.06521695,-0.79794985,-0.24428946,0.1296299,-0.05070056,0.14998727,-0.86956996,-0.9474942,-0.1614858,1.2787882,-0.40538222,0.6147404,-0.20895956,-0.3784107,0.35047424,0.22721855,-0.55141926,-0.18797824,-1.4036443,-0.7587249,-0.62303436,-0.23581655,1.3872073,0.48598146,0.10448177,-0.35023427,-0.41977996,0.36972126,0.6696134,-1.1698642,-0.03244238,-0.111766584,-0.27927238,-0.34826258,0.036796294,-0.9598775,-0.44233,-1.3438512,-0.02367087,-0.64583063,0.531824,-0.4350242,-0.48369887,0.39792418,-0.7442895,0.15174288,-0.20844108,-0.41495466,-0.3262498,-0.88442194,-0.5645004,0.8175541,0.9153922,-0.6100301,-0.56582046,0.09012012,0.5044699,-0.44471598,0.32590932,0.06046019,-0.2616135,0.7478502,-0.4671683,-0.6240564,-0.23200293,-0.22474955,-0.116616294,0.60588765,-1.1307639,0.22066964,-0.026499113,0.41265124,-0.35349268,-0.22570059,0.041928817,0.14301038,-0.72985476,-0.037522398
1.2055917,-0.6920186,0.057865042,8.31705,0.87898815,-0.27565536,0.06196119,-0.629028,0.41488606,0.3710863,-0.27505958,-0.54055417,0.11403064,-0.13234615,0.20816973,-0.08922364,0.7072758,-0.39402682,-0.081604965,-1.734363,0.63933486,-0.056254204,0.2192019,-1.0024697,-0.027490387,0.11886839,0.46544588,0.19170497,-0.5835519,-0.7302623,0.062157206,1.1972835,-0.3833135,0.59711206,-0.20861158,-0.64856315,0.43682525,0.12848827,-0.2028147,-0.05906194,-1.009726,-0.86164176,-0.9090344,-0.23199432,1.1300949,0.7722672,-0.27003324,-0.40120938,-0.1265476,0.04412744,0.8567853,-1.107464,-0.5322124,-0.23810607,-0.39556125,-0.5134313,-0.3478863,-0.91205007,-0.28119567,-0.972289,-0.61199933,-0.47014344,0.60929614,-0.30537853,-0.52974963,-0.072435156,-1.1821492,0.6507729,-0.033670217,-0.093389906,-0.22561188,-0.78979284,-0.34051016,1.1351275,0.6928884,-0.6824166,-0.3374834,0.21242166,0.7079986,-0.37964654,-0.04901839,0.048304204,0.0006453097,0.049191825,-0.5599313,-0.3287056,-0.4189913,-0.09178054,-0.2270288,0.39112836,-1.1622238,0.06618123,-0.25985608,0.575287,-0.1879741,0.0022515608,-0.00015696487,0.18465412,-0.47791153,0.43867114
2.1675224,-0.5819828,0.0807446,8.303591,0.8265628,-0.3146481,-0.27133077,-0.3250345,0.5288297,0.19447683,-0.7985626,-0.19219047,-0.045428365,0.27477396,-0.13597552,0.74533683,0.44612658,-0.20317131,0.014754629,-1.9614491,0.945377,-0.24043135,0.05154706,-0.8589212,-0.24860176,-0.5477969,0.09070707,0.39162886,-0.57596385,-0.6154713,0.30415818,1.198726,-0.5536386,0.12742667,-0.09200208,-0.7517523,0.51451486,0.15089285,0.017911863,0.008747656,-0.8264929,-0.3959864,-0.3363774,-0.16706353,1.3026059,0.16442838,0.052310165,-0.016765146,-0.5944564,0.13705677,0.5425508,-0.9010508,-0.4209211,-0.21800557,-0.41788477,-0.22245196,-0.29084316,-1.2851524,-0.13819228,-1.2874708,-0.45069498,-0.7909691,0.3042106,-0.4863281,-0.17239155,0.47218952,-0.91952854,0.49119318,-0.07482956,-0.94998336,-0.21335459,-0.5822843,-0.6045295,1.3651326,0.49574342,-0.5969471,-0.43262583,0.4786884,0.32735464,-0.06617761,0.6168407,-0.003769625,-0.21484885,0.91513085,-0.61808527,-0.23468299,-0.15876462,-0.7120325,-0.020197172,-0.4843546,-0.9766274,0.0254639,-0.17347792,0.41274107,0.054438844,0.30906272,0.067918316,0.54545164,-0.6005264,0.8004749
1.4034655,-0.39173794,0.25000972,8.241049,1.7524976,-0.056424737,-0.13593765,-0.5386962,0.5612731,0.46400425,-0.8819016,-0.5454387,0.07314461,0.07935787,-0.30892965,0.20204169,0.23476571,-0.7212314,-0.13669279,-1.6052215,0.5309773,-0.33837816,0.049390253,-1.0098252,-0.31775424,-0.7309583,-0.37926984,0.07846685,-0.67161536,-0.818774,0.27363372,1.5452782,-0.34277707,0.45048347,-0.085783675,-0.716213,0.25989848,0.11926838,-0.06272481,-0.3027485,-0.5726589,-0.42040762,-0.7161777,-0.21867739,1.6524467,0.3240225,0.1532273,-0.13232383,-0.34377903,-0.43622544,0.72055805,-1.2151493,-0.07071076,-0.22169243,-0.3943854,-0.5706265,0.013275595,-1.166142,-0.18502136,-0.41360906,-0.5751489,0.120120004,0.061764996,-0.39470622,-0.40332517,0.7086574,-0.4867464,0.6889557,-0.16396466,-0.7578399,-0.53673637,-0.0043701604,-0.8255694,1.1929393,0.61380637,-0.41429907,-0.63670534,-0.124820136,0.24663952,-0.30931172,0.42212644,-0.4957102,0.25993767,1.0718431,-0.6711398,-0.47915486,-0.73312247,-0.2480207,-0.26690027,0.13138826,-0.41379964,-0.19580506,-0.18959805,0.6915787,-0.19960792,-0.32669577,-0.1520822,0.2211051,-0.5832781,0.19058804
