class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,class_79,class_80,class_81,class_82,class_83,class_84,class_85,class_86,class_87,class_88,class_89,class_90,class_91,class_92,class_93,class_94,class_95,class_96,class_97,class_98,class_99
-0.4296281,-0.37776074,9.247673,-1.2384775,1.2891544,-0.06943471,-0.28712937,0.6217045,0.21242803,-0.7735563,0.35078913,-0.59130234,-0.016457288,0.29339007,-1.0561227,0.26676133,-0.4236553,0.16437061,-0.8061547,-1.6515281,0.04441598,-0.2815372,0.10246035,-0.12204626,0.16369504,-0.5596341,-0.16585682,-0.6847292,-0.9156221,-0.78604436,0.51279885,-0.13478133,0.45042905,-1.050434,-0.5312439,-0.16595356,0.13300432,-0.33626354,1.4387748,0.10936838,-0.3491063,-0.21399873,-0.013916717,0.21153298,-0.41340175,-0.6597953,-1.3623091,0.29825747,0.47819257,0.006164361,0.26151899,0.599964,0.033918407,-0.05170875,-1.1489556,0.018488731,-0.64408255,0.21721703,-0.026598781,-0.22306547,-0.7895238,0.2140781,-0.4496762,1.0166538,0.9308296,0.08369834,0.17164983,-0.1853973,0.45547402,-0.7918607,0.43282348,-0.22475828,-1.2869685,0.75696105,-0.5009392,-0.6446189,-1.5049428,-1.2888979,0.2833354,-1.386747,-0.9663633,0.21554847,-0.3137901,-0.47473156,0.52257717,-1.4576473,-0.27799898,-0.243234,-0.7230924,0.69816196,0.62509197,-0.4367929,0.8406127,-1.0429652,-0.0214735,-0.07207817,0.6421953,-0.19543725,0.14563759,-1.4973567
-0.25451738,-0.16900074,8.718891,-0.90224916,0.7407075,0.05587887,-0.453806,0.26077017,-0.6263617,-0.7126876,0.19744115,-0.9367449,-0.22123484,0.30981615,-0.9346471,0.19096151,-0.46904555,0.53123456,-0.9409573,-1.4210333,-0.5484614,-0.7994047,0.2697339,-0.098091945,0.22861677,-0.341533,-0.62338555,-0.62057364,-0.83405006,-0.67670137,0.020903317,-0.30593556,0.5076948,-0.71798205,-0.94361895,-0.32083026,-0.23500851,0.5033435,1.1856793,-0.12294418,-0.2761256,-0.67501324,-0.56523085,0.036948495,0.15486743,0.032420315,-1.5550271,0.08293709,0.30335286,0.6419949,0.49296135,-0.30235684,-0.16658317,-0.2739821,-0.84749764,0.15556358,-0.95142657,0.14329001,0.31680775,-0.32986653,-0.69051194,0.22005554,-0.3533822,2.3496485,0.19535151,-0.041816853,0.6527591,-0.25683653,0.11629883,-0.8229912,0.30199316,0.081036285,-0.81320095,0.28211892,-0.7743184,-0.54760855,-1.2625924,-1.0816635,0.77955085,-1.454041,-0.9721804,0.60842615,-0.18250234,-0.2420408,0.11063124,-0.88571304,-0.5572037,0.19614594,-1.0767375,2.1995041,0.07809332,-0.5833999,1.2047665,-1.3825133,-0.13997406,-0.351879,0.49872532,0.13243152,0.58500373,-1.5673928
-0.8559616,-0.3407574,7.0696263,-1.6287769,1.2222606,0.0731669,-0.24647151,0.075185426,-0.5071391,0.12604949,0.050452545,-0.00230638,-0.5327634,-0.25473922,-0.6480096,-0.5953904,-0.10047524,2.5479314,-0.4783638,-0.74511653,-0.23085639,-1.6943488,-0.25146052,-0.79959893,-0.49136376,-0.41159564,-0.71311533,-0.81630075,-1.2077858,-0.72778463,-0.14926432,-0.61067337,0.14058556,-0.5064916,-1.0671915,-0.57739305,-0.62280095,0.32766968,0.74432725,-0.021241583,-0.56805396,-0.39165995,-0.54084194,0.68322104,1.4042444,-1.48693,-1.079971,0.11610897,0.26236787,0.1639961,0.3244958,-0.46716464,-0.83552945,-1.0768383,0.04964524,-0.40816826,-1.6510816,0.169994,-0.21311057,-0.9968627,-0.41963094,1.6600395,0.5092755,2.293717,0.60763264,-0.62538356,-1.0324669,-0.12885886,0.3457672,-1.134483,0.42142946,0.13001427,-0.93911356,0.4916677,-1.0999981,-0.21540548,-0.44023144,-0.36068404,0.092047445,-1.3648773,-0.9656765,-0.30436945,-0.10864112,-0.7376628,-0.33744064,-1.3230873,-0.43098342,0.50015116,-1.4078904,4.0101504,1.0626065,-0.31409073,0.5001364,-1.4367735,0.44372562,-0.4575205,0.4430569,-0.12703581,-0.010636909,-0.7790282
-0.46637753,0.09365313,9.023348,-1.7242017,1.1674908,0.39693028,-0.034163743,0.39905757,-0.28167158,0.16778329,0.32861283,-0.123902954,-0.23627754,0.4843157,-0.9079166,0.045711648,-0.43806252,0.42122316,-0.35102952,-1.5217525,-0.06912433,-1.1872903,0.108627394,-0.09856768,0.31244802,-0.024477188,-0.4850704,-0.50638795,-0.9553601,-0.4375153,1.174455,-0.050492585,0.31266224,-0.47666386,-0.2053393,-0.1276892,0.07101375,-0.23771033,0.64455616,0.40391123,-0.8778026,-0.12876305,-0.44346312,0.32499635,0.6890485,-0.5083387,-1.3005937,0.3075014,0.12341003,0.4547699,0.08445173,0.00026905228,-0.28681085,-0.8004259,-0.82707083,0.09292918,-0.783362,0.48662883,0.17458147,-0.74295086,-0.36395776,-0.244098,-0.086322956,1.0087218,0.71247554,-0.025308767,-0.1168409,-0.3075991,0.22720686,-0.59691876,0.669465,-0.12841423,-1.3305225,0.6902783,-1.0530959,-0.21015073,-1.6310331,-1.4940621,-0.14955318,-1.362612,-0.85530436,0.17778853,-0.23181619,-0.7719311,0.4888693,-0.9442701,-0.88401693,0.11474896,-1.3312544,0.6647538,0.8441536,-0.4044627,0.49532574,-1.1933922,-0.25230244,-0.1110982,0.19807746,-0.23257059,0.44269007,-1.5134714
0.059072338,-0.2050158,8.7359085,-1.1827435,1.2599268,0.1874387,-0.09405055,0.2203594,-0.31938782,1.0616578,-0.08161107,-0.17277041,-0.31477922,0.19116926,-0.44835752,0.31346405,-0.5415726,-0.47613212,-0.44106048,-1.5195745,-0.33617505,-1.1307297,0.032000363,-0.15234768,-0.10933715,0.28127897,-0.68850535,-0.97611904,-1.39741,-0.8554432,0.7426814,-0.12803143,0.3693295,-0.7607227,-0.7925842,0.18155493,0.56356335,-0.061702207,0.6560467,0.00633882,-0.40353474,-0.04836881,-0.5714916,0.43119302,0.2705519,-1.2659451,-0.93090856,0.09484099,0.28219935,-0.4994034,0.85881436,0.051428545,0.44512627,-0.68387187,-1.4136571,0.24600793,-0.5599078,0.1727774,0.47622934,-0.37009495,-0.4542549,-0.21674526,-0.49865577,1.3230282,0.4252637,0.16408648,0.28486124,-0.6424655,0.44071126,-0.72756654,0.2090543,0.0055123386,-1.4323622,0.46244955,-0.44212434,0.05886962,-1.2556059,-1.2614721,-0.09187317,-1.6600049,-0.6659714,0.25911584,0.09708704,-0.61416113,0.13864528,-1.351329,-0.5049258,-0.033464693,-0.807767,1.1282209,0.72859496,-0.59676886,0.68689144,-1.4126667,-0.44660056,-0.062589705,0.45122248,-0.30056486,0.34220788,-1.2749496
0.558672,-0.21952468,-0.7861182,8.909201,-0.015122882,0.27882352,-0.24255008,0.5685508,0.10150549,-0.24688645,0.0067418497,-0.00027433853,-0.55434495,-0.9672911,0.3768298,0.64057523,0.004397966,0.39582616,-0.2955931,-0.58745974,-0.43606728,-0.30220583,0.10049238,0.28300226,-0.09766188,-0.7330191,-0.16963626,-0.3151222,-0.24906728,-0.6790768,0.3782423,0.15519385,-0.21229446,-0.28980017,-0.32784754,-0.5784652,0.20791008,-0.010945499,-0.18880726,-0.39798373,-0.58753276,0.34981254,-0.22061388,0.27186888,0.409173,-0.68962675,-0.23166524,0.28947982,0.35712126,-0.32561705,0.10392051,-0.22987017,0.8102431,0.37284487,0.2223086,0.015409931,-0.132292,-0.54689556,0.013398394,0.3585691,0.8284219,-1.2344632,-0.24319795,0.22322643,-0.6312742,0.3727415,0.76180387,0.8162369,0.4109197,-0.44358936,-0.11296223,0.7168745,-0.63263357,1.8022236,1.6177033,0.71723485,0.14704648,0.40764236,-0.15506773,-0.4287888,0.25004524,-1.1321542,0.13948132,0.5280468,-0.38063887,0.22850925,-0.12651423,-0.40632677,0.3635361,-0.23772036,0.7274813,-0.21596922,-0.15460044,0.15212312,0.26631582,-0.1434259,0.4355872,0.40410033,-0.25329176,-0.4740147
0.108764224,0.50212383,-0.75879836,9.060336,-0.44419628,0.45141715,-0.10333184,0.33519357,-0.11703995,-0.16729109,0.28588304,-0.19813886,-0.73784226,-0.89033425,1.0328051,0.17933613,0.013393551,0.021209955,-0.21693234,-0.59814066,-0.30952448,-0.33245918,0.15889327,0.56930405,-0.28360575,-0.053702794,-0.38451996,-0.24316682,0.3379337,-0.020695442,0.12809734,0.115661375,-0.28451225,-0.5670815,-0.84382105,-0.4725736,0.6749295,0.12105797,-0.10874486,-0.19888064,-0.62886155,0.4475725,-0.23587663,0.14718449,0.323947,0.14169006,-0.07380459,-0.011062848,0.5828119,0.6472831,-0.23848143,-0.1839439,1.1651406,0.36440617,-0.01647148,0.18360804,-0.2721583,-0.55445755,0.02441553,0.10385284,0.5822521,-1.5627346,0.22650373,0.5115098,-0.86568856,0.008475798,0.9617815,0.8016741,-0.047521606,-0.12893683,-0.26590085,-0.28084627,-0.120397165,1.6361911,1.2889799,0.15275212,0.41427928,0.7245279,-0.035186477,-0.3271698,-0.16919076,-1.0986502,-0.039509885,0.78039515,-0.5083238,0.14630143,-0.049241092,0.17830572,-0.17750946,0.21778318,0.04350058,-0.100790024,0.18906777,-0.060445957,0.5050851,-0.2777981,0.08686069,0.5396212,-0.18067662,-0.3561108
0.07734197,0.4983222,-1.1777705,8.959214,-0.44101685,0.08577428,-0.11286765,0.21969387,-0.15886907,-0.05909148,0.71270144,-0.5684613,-0.74396026,-0.9078299,0.6284635,-0.48687223,0.120007515,0.38684848,-0.4243599,-0.628919,-0.059552014,-0.46302617,0.22678575,-0.24996954,-0.041518375,-0.56403714,-0.28693622,0.09605633,0.22792616,-0.24689755,0.400957,0.1506857,-0.0057016024,0.18363264,-0.76976484,-0.12034976,0.22645158,0.45014971,0.06668604,-0.32296208,-0.6540173,0.21244977,-0.13139512,-0.14272031,0.6947963,0.1967442,-0.13050437,-0.08458838,0.8412161,0.263496,-0.23181379,-0.42971396,0.5343132,0.3225845,0.022741582,-0.11419526,-0.17382178,-1.113685,0.19205342,-0.34195694,0.5089926,-1.5283608,0.46592832,0.51938224,-0.5964191,-0.3069545,0.2045763,0.58869004,-0.03858172,0.25830734,-0.5335395,-0.29827273,0.038734388,2.1198049,1.2425551,0.33820918,0.39298624,1.3018386,0.48066807,-0.65238243,0.11156613,-1.1896019,-0.037622966,0.31928346,-0.6652806,0.041568886,-0.4166087,0.22829106,-0.093812495,0.69172466,0.17365041,-0.041587837,-0.21266226,0.12592308,0.84725386,0.065101415,0.3015867,0.40372887,0.019489402,0.21516196
1.2772387,0.09793985,-0.7348095,8.74599,0.092758805,-0.09778749,-0.2727883,0.5164331,-0.39181972,-0.30613118,0.45834264,0.14116977,-0.790048,-0.75135636,0.5675977,0.4897387,-0.095982,0.6111018,-0.11106035,-0.8845453,-0.330438,-0.5528544,0.16543823,0.46912414,-0.3430729,-0.34885615,-0.59659046,-0.2774449,-0.28223518,-0.8286182,-0.038719818,0.36000836,0.089482374,-0.66460925,-0.66196734,-0.58734024,0.10126121,-0.025484279,-0.044513986,-0.11104419,-0.44409683,0.6939337,-0.06644472,-0.057417136,0.40748626,-0.6007797,-0.13421857,0.36684194,0.4327427,0.40767992,-0.011877157,-0.1281955,0.91811574,0.18163063,0.09033811,-0.1851855,-0.25227815,-0.35021356,0.16985002,0.09006281,0.79704833,-1.5123242,0.101750635,0.595817,-0.61863244,0.40652132,0.5784671,0.5699981,0.33373812,-0.632759,-0.091757104,-0.14102498,-0.16012251,1.4334725,0.8697825,0.7022918,0.36929533,0.44125724,-0.3232578,-0.45982978,0.09729231,-1.4202209,-0.038708337,0.5398505,0.13956279,0.46163404,0.17374858,-0.29173338,-0.06804575,0.044292815,0.4129878,-0.37310475,0.13119374,-0.13344061,0.5064939,-0.08409737,0.4194384,0.28801316,0.117742784,-0.3092862
0.14734755,-0.1489512,-1.0441427,8.883355,0.02309952,0.31292537,-0.27771604,0.5860015,-0.24095593,-0.12222611,0.10901186,0.03216492,-0.59274,-0.7765406,0.57173544,0.077216625,0.23208678,0.15031008,-0.49979103,-0.5621222,-0.58664423,-0.31947806,0.015581956,0.18287,-0.16408673,-0.51207,-0.64412934,-0.36938965,-0.2212894,-0.81841934,0.30066442,0.33825633,-0.5428433,-0.13265821,-0.96453416,-0.34222934,0.7161192,0.4673503,-0.19261794,-0.14756048,-0.40988922,0.20029818,-0.18488689,-0.009540241,0.49358588,-0.62183577,0.047419515,0.37846878,0.3134065,-0.08691214,0.31480503,-0.14374003,1.1135153,0.11303521,-0.08768394,-0.045414608,-0.5076437,-0.78391075,-0.042319197,0.61422086,0.5938125,-1.1449839,0.34222165,0.30822685,-0.7467598,0.12856765,0.71996456,0.81222886,0.3325579,-0.53685015,-0.35254377,0.24828686,-0.3781051,1.2155968,1.3648925,0.37695938,0.20977037,0.6508288,0.006376588,-0.7205342,-0.21665257,-1.2779846,0.51759434,1.3306749,-0.22829205,0.68057936,-0.23730673,-0.046634004,-0.1505614,0.16891472,0.1550202,-0.550549,0.09234914,-0.16216537,0.18472615,-0.35968044,0.08361642,0.16809429,-0.12862064,-0.34973508
