class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,class_79,class_80,class_81,class_82,class_83,class_84,class_85,class_86,class_87,class_88,class_89,class_90,class_91,class_92,class_93,class_94,class_95,class_96,class_97,class_98,class_99
-2.680926,2.3452022,3.576159,-2.701202,-1.0247285,-2.4692767,-2.6310477,1.1760155,-1.7418197,-1.1095222,4.217718,-5.195586,3.7357564,-0.9212419,-2.7283804,-2.6060448,-2.5581007,2.06632,2.5531728,2.6146994,-0.72644067,0.43137002,1.2060511,0.16683058,0.7521294,-0.2336707,-0.33657578,-3.30546,-1.4928178,-2.9684134,-0.47585848,2.8947005,-1.414355,2.7430332,0.292878,0.73637813,3.1174316,3.7109635,-0.35792515,-0.98373884,-0.21973029,1.445947,-0.40217462,-1.6668924,1.2056895,1.753847,-1.9273278,-0.897252,-2.8253593,-0.423663,0.7984988,1.291604,-3.2070155,3.259603,2.8730323,-1.8074923,-0.52300674,1.2006128,-2.0704546,-3.5972657,-2.923521,0.52736354,0.12517351,4.1529574,-0.017420735,-3.6447864,-1.2568606,0.94826674,0.38056362,2.6783867,3.4032393,0.73330736,-0.49025545,0.62406933,-5.245947,-2.2539077,0.6412431,-1.5220685,-1.1981267,-0.31966734,0.72993183,-0.8908238,-5.620453,-2.95463,-1.0433403,-3.6089296,-4.173852,0.6483164,-0.7130753,-1.6863185,2.729207,1.3484192,-1.5985016,-0.8671048,-5.7815933,-1.3739445,0.91653043,-1.4934288,2.2297406,-3.176119
-0.9389549,-0.27288106,2.10296,-1.9144446,-1.3272785,-1.0281122,-1.2222468,1.8079958,-0.66447634,1.2249454,1.7986937,-2.061118,1.1123703,-3.036708,-2.9499686,-1.9016407,-0.9375124,2.0684602,2.1601808,3.0047283,-1.6414458,-1.3589777,-0.7953153,-1.5094167,-0.0975682,-0.97195554,-0.4881294,-3.5238464,-1.9779916,-0.818606,-0.1522469,0.19608364,-2.98669,0.90534157,-2.0538774,-2.197243,0.612234,2.7127752,1.7234,-3.0953836,1.3411243,-2.193911,-2.029621,-5.3449564,0.93885374,2.851687,0.72885954,-1.0535825,1.9282532,1.0895723,0.761712,-2.51937,-3.0351417,1.4838209,2.033876,-2.403831,-4.6691284,1.290461,-1.6739202,-2.6749468,-1.1112542,1.9829574,0.6738483,3.9358015,-1.7330694,-1.5929028,-1.4080333,2.6449172,-2.007875,2.9117343,5.9087954,-2.2307508,2.0787225,0.28541392,-3.3337054,-3.6873808,-1.5679431,0.804227,1.8659205,-0.6428286,-0.64383256,-3.3360484,-0.8226177,-2.7646065,0.9693334,1.2541348,-2.3107994,4.733407,0.07633805,1.7433909,0.6103318,-2.07203,-0.67097276,0.82291126,-1.3707376,3.7881286,3.4819803,-1.5811903,0.71088815,-0.7259104
0.53791887,-1.5753217,1.8013095,-0.25238535,-0.064476706,-0.88862425,-0.56693983,1.6666567,0.19523679,1.6102611,0.6971732,-2.0580637,0.21998635,-1.3469288,-1.8164232,-1.3127539,-0.6032777,0.82134485,0.99849415,2.4877124,-0.6826231,-2.0424373,0.19989555,-1.4852532,-1.1991172,0.61406815,-1.7700101,0.3321945,0.7970214,1.2186092,0.8135021,0.08978672,-2.9510932,0.6550079,-1.8193222,-2.5357597,1.8886279,2.1990306,0.21752587,-1.8133936,-0.07382755,-1.2102523,-2.8978472,-3.6413534,2.0920014,-0.4918108,0.49496698,-0.11107338,2.415008,0.3371895,0.26650554,-3.4654653,-0.0192235,0.91549754,0.28539833,-1.3537294,-3.5723376,2.3949692,-2.0260255,-3.563592,-0.55084896,2.9986029,1.9957626,2.3103037,-1.0364128,-0.24386355,-1.3368801,2.879751,-1.6477801,1.4992192,3.7755554,-2.6813056,1.4318149,0.7583173,-2.2401748,-3.4047909,-0.9314011,0.2755536,1.1892203,-0.940187,-0.36618844,-1.079597,1.2932358,-1.8545047,0.9581454,-0.20397954,-2.7188375,3.9033685,-0.40873438,1.8698022,0.71993595,-1.5204529,0.17483911,-0.8807906,-1.1372914,0.21826097,1.6508335,-1.974805,-0.29303148,-0.6250966
-2.1020539,1.0217117,1.3417192,-2.9433546,-0.25223273,-2.9467344,-1.6688244,2.8401024,-1.8970512,-0.70524585,3.6744485,-3.363643,2.4598722,-0.76588935,-2.252162,-5.140102,0.03812284,2.2192156,3.5697074,0.15290415,1.7395293,1.1201295,2.094555,-4.2115393,3.6389577,0.33766067,-0.8597579,-4.460474,-4.1039357,-4.0068755,4.3198752,2.0421958,1.3113074,1.8351784,1.2923986,-2.3952909,2.8960586,3.076956,0.5742593,1.1334729,-1.0746669,-1.4065757,-0.19064422,-0.7421977,2.265252,0.2369826,0.4684387,0.0661355,-0.53797704,1.3226516,-1.0536723,0.6344498,-2.5087805,2.7302682,1.6007638,-1.923928,1.1072271,0.06461948,1.7659163,-5.673587,-2.287047,0.7229358,-2.6025207,1.4353213,0.68434966,-2.0765588,-3.5365887,2.5602858,-1.800578,2.809609,4.2661967,-1.8478997,1.405393,-0.35634297,-4.92976,0.978194,-1.0851539,-0.9381222,-0.255654,-1.9605097,1.5413055,-2.8637881,-1.154925,-3.7606523,1.0212684,-1.4597944,-3.8714368,2.9131253,-1.8315519,-2.2667897,0.5756783,0.2351127,-1.9325451,-3.713061,-1.3983827,-1.0677274,-1.8273996,-2.476622,1.0909796,0.015256094
2.1719031,0.38905635,1.4231977,-0.7588796,-0.05926375,-0.76480454,-1.1545205,1.716904,1.9260923,1.594289,-0.47360182,-0.47245172,0.24086052,-1.6255026,1.6522137,2.554226,-0.7690441,-1.4539157,-0.9842448,3.1085353,-1.4120294,-0.30672187,-0.7316797,2.5718625,-3.0102313,1.5498482,1.4375174,-0.17457741,0.77993643,-0.25051823,-3.3230321,1.6417603,-3.6744435,-1.186888,0.5187478,-2.2983341,-0.36383635,0.7281822,-2.7733295,-1.0682433,0.040979438,0.7251904,-1.5592594,-1.5758433,0.541016,0.15734969,-3.1360593,-3.8383071,-4.1752234,0.12354571,2.167166,-1.5020775,3.5250788,2.1172469,-0.5994148,-2.9208093,-2.1434176,-1.146759,-3.2831516,0.8754741,-0.25302103,-0.5635554,0.34806222,-0.19838567,0.0129032545,0.67608136,1.5698935,0.25457534,3.4486117,1.6111186,-1.9192412,1.6238037,-1.9639112,2.1360621,-0.7050645,-3.4262664,-1.1338048,-2.0505433,-0.68847305,-3.050941,-3.604139,0.6297237,0.5285524,1.2398791,-1.2411697,-0.7532803,-1.2726864,2.7184303,1.84368,-1.0262623,1.9952762,1.1295637,0.15269375,2.3045073,-1.5071537,-1.5787922,2.8532407,2.1221771,0.3789611,-3.0009956
1.5088695,-3.080594,0.38439935,3.0414996,3.425288,1.5026497,3.5130532,1.3287847,2.364561,3.8628342,0.70683426,0.243865,3.3406966,-3.286623,3.3457487,3.5447183,3.5307312,-1.5978184,-2.6949708,2.780879,0.8149212,-1.2127475,-3.1008313,-3.982012,-0.61607677,-0.05159865,-1.2467263,-2.9947073,-2.3973286,-2.0899878,-0.6040089,-2.3557212,-1.3092296,-2.224989,1.0449322,-4.118909,-2.5623198,-0.024824038,-1.764718,0.56433654,1.3183085,-1.9999582,-0.16669856,-1.4361807,0.7464719,3.1812809,-1.0669494,-5.3488684,-0.8720837,-0.65487903,2.1368456,0.73523086,-0.6227748,-2.1485288,-0.49862805,-4.8890705,-1.386123,-1.3097516,-1.3967849,0.5680432,0.29293963,-0.3491689,2.3181674,1.0967944,-0.77317977,0.22990212,0.33936107,3.932409,3.2146747,2.0903924,0.52075267,-0.0873544,-2.1246836,1.2316535,4.3266783,-1.7658213,-1.8977144,-2.6511693,-1.9025007,-3.526139,-2.793358,-2.9415581,3.8496659,5.8484583,-1.0604063,-1.5599241,-0.3380193,1.658528,2.0463235,0.77198005,0.92008173,-2.7409358,1.581905,2.9306424,-0.79750556,-1.1284027,0.8982838,1.8279727,0.7672353,-1.9990528
1.1046627,-3.8945494,0.16876023,5.715285,2.461187,2.4198115,1.8956294,1.6049366,3.167967,5.4405913,-0.16955091,1.7587959,0.96566075,-2.7188625,2.4587076,5.3802695,1.6873951,-1.5239173,-3.5069575,3.7955818,0.079441905,-2.665819,-3.2156982,-2.1696126,-2.318733,1.7033867,-1.1792599,-0.5555125,-0.0133816,0.4136512,0.3116237,-2.5307143,-1.3672124,-2.0955873,-1.2568295,-5.7393866,-0.7279299,0.88164705,-3.133296,-1.651732,1.866669,-2.038901,-2.60307,-2.097055,1.3582748,1.1219517,-0.4540382,-4.7996774,-0.9888136,1.0830683,3.2416005,-1.1982388,0.081983715,-2.5077517,0.15295574,-4.413165,-2.8872437,-1.4953747,-2.1605473,-0.41069347,2.1324177,-0.25830942,5.2731867,1.2819036,-1.6876938,0.68924475,1.3712823,2.2560432,3.068817,0.45337695,0.3333268,0.3745421,-1.8660396,1.5991721,3.5116184,-3.0968075,-2.3125243,-3.1975913,-3.3665612,-4.444297,-3.125515,-3.0100844,3.0185177,6.675042,-1.4771218,-1.4114987,-0.0028478168,3.323128,-1.7347155,2.7275085,-0.009037994,-1.8255318,2.8112454,3.7122657,0.54103345,0.138149,1.6931033,0.31017178,0.8899606,-2.8516386
-1.7902087,-1.7955514,0.5109517,0.012118559,1.3763932,-0.5443105,-0.65615654,1.1015761,-0.07939775,0.85657156,3.1731086,-2.1279778,2.363104,0.0020595044,0.37713218,-2.236874,0.76372325,0.5391478,0.41619375,0.83782405,1.9928125,-0.24996182,-0.70794725,-3.5148318,1.1945488,1.9535539,-1.0724027,-2.6589234,-2.5454772,-2.5879188,0.7072077,-0.8796431,-0.50456494,-0.93913704,0.47285536,-2.1728618,-0.88003004,0.20798501,0.5907085,0.80352324,-0.23419625,-0.48764136,-1.3732469,-1.899605,0.3944404,1.3201096,-0.70562685,0.53462523,1.9439639,0.107419364,-0.3823742,-1.1441932,-1.1287811,-0.59976614,0.39340705,-0.557075,0.004334053,2.2621171,-0.70491314,-3.8393378,-0.8247737,1.5341026,0.78477454,0.7729606,-0.80307543,-0.7098723,-1.5770931,4.212438,1.2824728,1.5016611,0.12415227,-1.9636781,1.1528629,0.06682417,-0.7414205,0.16851524,0.47274408,-1.3225584,1.4374492,-0.7414577,-0.7581364,-1.4403237,1.024734,-0.23105446,0.79398525,-0.055762663,-2.4137595,0.4754293,0.91448295,0.62013173,0.4293808,-1.4423841,-0.5371595,-0.5879592,-0.06332833,-0.6975465,-0.5873749,-2.0217617,1.233167,0.13132125
-0.3769339,1.3322785,2.070878,0.52003944,1.7693503,-1.821542,-0.67917395,4.469994,0.17073672,2.3740206,1.3380485,0.17069955,0.66205955,-4.6069784,-0.21608037,0.0443421,-1.4485327,1.331302,0.29667515,2.3437896,-0.7754774,0.5141367,-0.05730842,-0.91846037,0.2894856,-1.7071197,2.8093626,-4.717223,-1.4922787,-2.3083258,-0.4290372,0.52706146,-2.7607915,0.73920476,0.11625577,-4.8903213,1.3189971,2.4398885,-1.3892225,-1.6257044,1.3133762,-3.757476,-1.1585776,-1.8516213,2.2093797,1.0231087,-0.6644408,-3.8510132,-3.8303246,0.32430604,3.286983,-0.6177239,-1.4724998,3.0400648,3.1174512,-4.5121126,-2.7424524,-2.7078109,-2.0954962,-1.2267282,-2.850222,0.4288356,0.6506099,1.8581342,0.7368587,-1.8550565,-0.29105726,1.5731031,0.7219877,2.0983644,1.910538,3.336237,-1.47114,2.712553,-2.2965164,-2.15733,-2.6545308,-2.5940223,-1.9252669,-4.2287345,-3.7126389,-2.8934171,-0.32583717,0.13515821,0.48923394,-0.21802261,-1.5371011,4.2911863,0.31665775,-2.1961107,1.7566868,1.807213,-1.4987319,1.3487425,0.21092582,1.8314477,1.2357032,0.5270343,0.8287616,-1.5788174
1.7316539,-1.4025733,1.4329115,2.8103647,3.7590735,0.940089,4.4783525,1.1785654,1.8769376,4.805793,-1.1831582,1.5478698,1.9312057,-3.2582197,2.8328795,-0.61759484,1.970654,-1.2893459,-1.4941341,1.6867532,-0.5696666,0.85354906,-0.7921367,-3.7789416,1.1100614,-0.9453351,-0.5683728,-3.4289286,-0.86850274,1.0035491,1.0768453,-1.9341729,-4.0211506,0.8952382,1.3104998,-4.995281,-0.46657234,-1.9431248,1.230014,-0.14349759,1.0415447,-3.9213974,1.0068669,-0.6618629,0.9596322,0.9878317,1.3722972,-3.1773298,0.8790204,0.35085726,0.77444535,-0.8209822,1.1718479,-1.5091176,-0.1267725,-2.920405,-2.6875556,-1.6495851,-1.4250486,2.0398521,-1.6669512,1.3728899,0.6794505,0.25745845,0.26303622,0.4202173,-0.14053693,4.5271378,-0.52630544,1.325289,-0.87236255,-0.53469944,-2.7889998,0.94936395,5.1031423,-0.72507524,-3.225867,-0.7320256,-1.5714849,-3.6688356,-3.5850282,-3.2360191,4.3715835,2.8392255,-0.12200576,1.7782204,-0.9092839,1.6860002,4.091544,-0.54809326,0.83250386,-2.3423388,-0.28802997,2.6472967,-2.3204277,1.2992834,0.66742,1.5961353,-1.4170227,0.02153448
