class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,class_79,class_80,class_81,class_82,class_83,class_84,class_85,class_86,class_87,class_88,class_89,class_90,class_91,class_92,class_93,class_94,class_95,class_96,class_97,class_98,class_99
-0.72179765,0.49338764,6.8525066,-0.014980395,0.95931464,-0.91419077,-1.2533079,-0.49304128,-0.654835,1.1890194,0.64113,-0.4733919,-0.3531498,-0.7438476,-0.9190278,0.10916461,-0.5278044,0.06707283,-0.21961328,-0.37108672,-0.34342268,-0.49583164,0.36189485,-0.5580528,1.0113184,1.1988641,-0.071209334,0.3645333,-0.27331004,-0.12589794,0.1481906,-0.30384675,0.2300996,-0.6187861,-1.3306111,-0.21205099,0.7873572,0.419442,0.59783906,-0.049918044,1.5190811,0.09196946,-0.5564498,-1.1032836,-0.4907491,-0.60221654,-0.73448044,-0.055919126,0.20561074,-0.13831705,0.8874223,-0.34338447,0.3611181,1.3077121,-0.51768214,0.5373054,-0.29086736,-0.27422154,-0.014139678,-1.0339241,-0.9374403,0.159811,0.016189957,0.80680144,0.16060156,-0.063119754,0.17565903,0.25518364,0.21306087,-0.17014657,-0.08138286,-0.1729812,-0.25274277,-0.6494366,-0.21868004,-0.17187342,-0.7470781,0.88089603,0.61820954,0.3621068,-0.3081966,0.17489044,-1.1941131,-0.5305446,-0.95887727,-0.67355186,-0.43851852,0.026698615,-0.029641842,0.95247644,0.18467262,-0.11837573,-0.5954518,-0.09231673,0.29159838,0.06498232,-0.42913535,-0.70954126,0.18401812,0.1309918
-0.29091159,0.07152685,6.0739536,0.23617858,0.9105794,-0.35895517,-0.9984251,-0.21085237,-0.9739342,1.4128566,0.53802687,-0.75975156,-0.83316106,-0.59491324,-0.7506545,0.42920563,-0.5808554,-0.5509051,-0.4524209,-0.43400127,0.2593595,-0.51387656,-0.00286364,-0.36430848,0.81853515,1.1959239,-0.53971547,0.2715007,0.11044963,0.12416843,0.12871538,-0.51816183,0.0072846673,-0.42631623,-1.3941061,-0.38344416,0.44816875,0.79946756,0.432612,0.01531346,1.4415814,-0.123440474,-0.729534,-1.1062052,-0.14703861,-0.19118935,-1.1213831,-0.12102695,-0.007969144,0.031885203,1.3834587,-0.4186186,0.15022677,0.27756372,-0.18249309,0.4246508,0.022900343,-0.37150985,-0.32007736,-0.6913518,-0.6106297,-0.09398056,0.052929766,1.2483853,-0.46799546,-0.40964893,1.157295,0.39128056,-0.32379773,-0.70302826,0.42090914,-0.19210911,0.009503633,-0.54062337,-0.24234475,-0.28457087,-0.3957283,0.8376462,0.81960946,-0.120782554,-0.38386273,-0.076261036,-1.5597516,-0.49328157,-0.910057,-0.29511246,0.0020212382,0.52145326,-0.07408306,1.6151212,-0.09500237,-0.1310638,0.29110962,0.027196905,0.4127633,0.22311413,0.57187206,-0.74737716,0.20103142,-0.34269312
-0.28347886,-0.3580182,5.255646,0.22565,1.1709915,-0.2992619,-0.46191174,-0.777044,-0.9866824,2.341607,0.81598705,-0.47353703,-0.36254272,-0.8994207,-0.45359573,-0.77907217,0.12835325,1.5976602,-0.21685228,-0.015258528,-0.39278126,-1.7753611,0.45770895,-1.1068238,1.5246013,0.61269236,-0.57833815,0.5949441,-0.11343984,-0.02406763,1.1184866,-1.4423879,-0.34288004,0.09005278,-1.5632404,-0.28813365,0.43763196,0.61104673,0.7147392,-0.27833036,1.5646373,-0.23395707,-0.7103375,-1.2814919,0.5636367,-1.3629528,-1.1280928,-0.41142562,-0.12336368,-0.6553991,1.1343868,-1.1942344,-0.4168497,0.25873798,0.50765616,-0.124210805,-0.27095756,-0.18064594,-0.35302183,-1.757944,-1.1074231,2.0692575,1.869506,2.6082375,-1.0195316,-0.87484246,0.30549726,1.4974657,0.2526306,-0.5327777,0.6555714,-0.9086715,-0.28611553,-1.482608,0.0832488,-0.6741315,0.11518125,2.016103,0.9265763,-0.035439778,-0.10334739,-0.2510353,-0.65919596,-0.47947443,-0.8056198,-0.27665874,-0.94097185,-0.6116542,0.05768068,3.5302408,0.6420046,-0.6544659,-0.81424403,-0.42287126,0.31733304,-0.43706357,0.26196533,-1.1372714,-0.06327914,0.3663701
-0.3922256,0.64072454,6.1615925,0.040096465,1.5836251,-0.11198502,-0.87388724,-0.18213667,-1.1871467,1.4594201,1.001667,-0.70798504,-0.63592905,-0.56781983,-0.27938214,-0.29672253,-0.34138042,-0.33947653,0.19997282,-0.8988316,0.06714447,-0.4738575,0.7663821,-0.6296079,0.87546873,1.4532806,-0.43062487,0.5261497,-0.038490478,0.49833342,1.3156675,-0.3122713,0.3483028,-0.18273808,-1.0261405,-0.05341421,1.3714391,0.98608625,0.1488846,0.17053603,0.24114557,-0.051006947,-0.7500082,-1.1397609,0.8309236,-0.7098167,-0.5787775,-0.1494221,0.49237826,0.13411221,1.0398821,-0.72735745,0.25278693,0.00885254,0.55118847,0.29213172,-0.15922481,-0.44098184,-0.16107512,-1.3948195,-0.652195,-0.46111205,-0.4635416,-0.5522736,-0.49535605,-0.40529045,-0.01494133,0.190097,-0.09701245,-0.79835516,0.39624232,-0.3364117,0.0809106,-0.42016536,-0.2953524,-0.099570915,-0.49246058,0.73668283,0.32154357,-0.08304834,0.028935004,0.28392375,-1.1818919,-0.48542783,-0.65123695,-0.25930744,0.07884246,0.14398807,-0.35653573,0.41649014,-0.103992864,-0.4365381,-0.28646258,-0.51544267,0.8609217,-0.29319412,-0.61379683,-0.48669782,0.3741444,-0.6046013
-0.04836943,0.2764905,6.1603875,0.23424003,1.3385239,-0.382407,-0.8896883,-0.014402258,-1.3043407,1.9639717,0.43961212,-0.21006955,-0.8447352,-0.48941234,-0.27075136,0.22094697,-0.36636782,-0.33202684,0.22334354,-0.63737226,0.17399958,-0.39470756,0.4232456,-0.08512147,0.48075888,1.5303609,-0.7613625,0.6561965,-0.117165536,-0.17179696,0.9113195,-0.76655823,0.25930062,-0.45621446,-0.87677073,-0.14122823,1.5201777,0.5102449,0.13706437,0.21141742,0.7277777,0.02266054,-0.7872854,-1.0302575,-0.026491465,-0.80804366,-0.593461,0.36761898,0.37905067,-0.11792961,0.96357775,-0.448921,0.84830546,0.043648828,-0.38875854,0.40674302,0.1347988,-0.013990531,0.17977636,-1.0804948,-0.29268798,-0.3446237,-0.19659139,0.06408947,-0.50687164,-0.39836916,0.45931953,0.2281216,-0.1343091,-0.762161,0.39052847,-0.14676638,-0.45929575,-0.7966724,0.09360555,-0.18658906,-0.11194372,0.98390317,0.60531086,-6.163353e-05,-0.20702168,0.20038226,-0.82586807,-0.33380598,-1.1055481,-0.5818875,0.116373226,0.17254214,-0.5423653,0.5292227,0.30941123,-0.35198268,-0.21158919,-0.27495122,0.30644998,-0.21656501,-0.2813534,-0.582652,0.27975613,-0.094826266
0.3370295,-0.85922706,0.8851089,6.801961,0.5742012,0.7829405,-0.77456015,0.059402507,-0.0011888873,1.3569522,-0.32991475,0.104057476,-0.60702556,-0.40710175,-0.17591654,0.47509688,-0.5530364,-0.8602249,-0.49011964,-0.5368116,0.2822743,-0.6660578,-0.5005534,-0.8153772,-0.36407545,-0.022446044,-0.32995445,-0.76799273,-0.2900887,-0.033279497,-0.5815725,-0.46207416,0.7970654,0.60738134,0.5875788,0.09101777,-0.6143695,0.071236834,0.11082532,0.1766019,-0.16196953,-0.5397398,-1.0245105,-0.8153905,1.0751405,-0.37903318,-0.11982168,0.06295785,-0.2187189,0.6840925,0.13179275,0.06803275,-0.5808766,0.058273323,-0.08713656,0.1301038,0.20584935,-0.7042639,0.39034915,1.2182308,-0.82747,-0.019982688,0.54173976,-0.09691508,0.2797044,-0.6364245,-0.05292127,-0.13480164,0.48200533,-0.3252469,0.19037582,0.1883742,-0.5568418,1.6646286,0.48605555,0.10458474,0.0035621934,0.71974254,-0.54916006,-0.9814689,0.05256097,-0.8230236,-0.19960916,1.7460049,-0.5217214,0.5951672,0.34485465,-0.32032531,-0.06649972,0.4531203,0.6849524,-0.094181895,0.3169784,-0.048432633,0.9096177,0.19039819,-0.23489171,-0.012558205,-0.22581795,-0.99767727
0.61340445,-1.4257152,0.50025946,6.6807723,0.40276513,0.8702349,-0.19790587,-0.46620834,0.05467909,1.8157885,-0.40806553,-0.27420115,-0.37253976,-0.29933786,0.105869636,-0.6173857,-0.45624548,-0.6171329,-0.36172557,-0.6140637,-0.05010845,-0.11865875,-0.28289893,-0.29940027,-0.6110928,0.7126773,-0.47190422,-0.12725815,-0.14401528,0.078833215,-0.006855812,-0.74665403,0.4790348,0.94148976,0.6525255,0.038699694,-0.15358375,-0.33332655,0.2648263,0.45081034,-0.47394896,-0.51247287,-0.69117653,-0.0997723,1.0653636,-0.61667496,0.11906774,-0.075005814,-0.044280466,1.369393,-0.15755583,-0.106122635,0.28948972,-0.3814179,-0.039191283,-0.09541906,0.15059805,-0.34299767,-0.0110348575,0.30746388,-0.2358321,-0.11278751,1.3655735,-0.47305351,-0.1324153,-0.7475031,0.0363332,0.09141422,-0.23213792,-0.3621042,0.33326772,-0.18525538,-0.7933465,0.8010863,0.19893323,-0.087862626,0.3807591,0.5670684,-0.53307503,-0.5990555,-0.121595256,-0.44248143,-0.1754899,0.75310606,-0.3290595,0.57950723,0.60651004,-0.42372745,-0.55183095,1.283226,-0.33647096,-0.1907261,0.2957948,-0.01683074,0.58074373,-0.1244834,0.2953195,-0.30688262,-0.73613024,-0.60249
0.25639802,-1.2001445,0.47014928,6.9338927,0.51267046,0.36406255,-0.5428355,-0.34221178,-0.10976514,2.026466,-0.14564079,-0.20334409,-0.33555347,0.0939455,-0.118931495,-0.70461726,-0.45263472,-0.45676228,-0.7359597,-0.8516102,-0.19073075,-0.32863897,-0.037831225,-0.3932792,-0.5797813,0.124457836,-0.169107,-0.20212406,-0.26995832,0.37227866,0.032867577,-0.7471167,0.6569445,0.9213357,0.7844109,-0.24689268,-0.12961674,-0.1836521,0.20124876,0.49279028,-0.40652758,-0.6158966,-0.56891704,-0.23088923,1.0865312,-0.9280851,-0.09435846,-0.060806736,0.063698076,1.2675164,-0.025116922,-0.37479696,-0.03625673,-0.6495558,0.10328243,-0.07805729,0.11244223,-0.32700837,0.4847791,-0.04318738,-0.8156552,0.38124016,1.3909777,-0.4767195,0.2652463,-0.94515705,-0.50551414,0.2970133,0.05714933,0.09053843,0.38189724,-0.4196028,-0.58160084,0.6256545,0.23856612,0.23157337,0.49696124,0.5995881,-0.12418436,-0.6304788,-0.12415873,-0.2197757,-0.26227754,0.15502013,-0.22236057,0.7263979,-0.02678635,-0.104984,-0.05439601,1.2218802,-0.039231643,-0.23354866,0.10240892,-0.19956425,0.7513119,-0.078040056,0.18154094,-0.49236843,-0.6464388,-0.45352283
1.1321112,-1.3417861,0.72227746,6.5907927,0.6765499,0.5147963,-0.36455747,-0.5098625,-0.25681117,1.7014713,-0.18626735,-0.17976703,-0.73240626,-0.20274784,0.41093612,-0.6559247,-0.14975962,-0.6547488,-0.41187823,-0.65058285,0.051682495,-0.21362793,-0.2958833,0.26540667,-0.46789607,0.49431637,-0.45586675,-0.57066196,-0.13635236,-0.34303892,-0.25588733,-0.4571128,0.4414493,0.4413366,0.4520961,0.17929289,-0.52829003,-0.31894067,-0.2673823,0.33238533,-0.487458,-0.44325507,-0.34837574,-0.3548791,0.6155236,-0.48473796,0.18508433,-0.24986407,-0.24876161,0.9519272,-0.20912115,-0.2029871,0.6044923,-0.29477602,0.06617456,0.4400841,-0.07246349,-0.31679136,-0.23357697,0.48422605,-0.4312285,0.048475318,1.3701441,-0.7416058,-0.20570207,-0.49577817,-0.42329118,0.09779537,0.22751616,-0.4124376,0.47556785,-0.0012886561,-0.9706645,0.65801805,0.12257064,0.020759197,-0.11808638,0.7278442,-0.80148494,-0.20600529,-0.086139604,-0.46992093,-0.9025734,0.6512742,-1.0012641,1.0393547,0.5585656,-0.73272383,-0.1477937,0.45185634,-0.21125254,-0.6270316,-0.040190548,-0.065622196,0.6446718,-0.34223527,0.35119995,-0.39942384,-0.39427114,-0.24351801
0.6155956,-1.0249642,0.6530174,7.1207156,0.61196697,0.6583711,-0.5218117,-0.59064966,-0.34704956,2.0034497,-0.45481202,-0.34596962,-0.5642662,-0.2545639,0.009669856,-0.5954296,-0.4381813,-0.43971607,-0.30529392,-0.6661421,-0.22085649,-0.16409078,-0.33728567,-0.6960793,-0.24913839,0.08315844,-0.6039989,-0.4569006,-0.03764831,-0.0048798923,-0.06441286,-0.4177831,0.30769396,0.7995459,0.09101622,0.23676941,-0.023283968,-0.37991846,0.054092787,0.41277504,-0.063013956,-0.9373235,-0.81735754,-0.5124593,0.84730446,-0.4942207,0.26801288,-0.19049618,0.06645531,0.50094444,-0.5503238,-0.11145743,0.8778285,-0.11328905,-0.16628419,0.22291537,0.17700553,-0.40356183,0.1049338,1.1726367,-0.74158365,0.21661688,1.3979058,-0.3587321,0.028010689,-0.9067991,-0.09328899,0.25782213,0.20714843,-0.84208906,0.6275653,-0.02213138,-0.9753657,1.0061781,0.73406774,0.042583525,-0.256881,1.0255204,-0.67879444,-0.45778996,-0.2833308,-0.81631887,-0.031970687,1.0714666,-0.27647397,0.5903964,0.12746304,-0.6733278,-0.53954065,1.0806001,0.042842545,-0.32588315,-0.32872888,0.10297008,0.79493105,-0.28968757,0.10723602,-0.44043532,-0.39173642,-0.5197543
