class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,class_79,class_80,class_81,class_82,class_83,class_84,class_85,class_86,class_87,class_88,class_89,class_90,class_91,class_92,class_93,class_94,class_95,class_96,class_97,class_98,class_99
0.9955894,1.8344516,1.7762022,3.0220816,-0.73778903,1.1238184,2.8443785,1.9569412,-0.12238884,-1.170726,4.267782,4.344326,2.0862544,3.0358448,2.2818627,0.4655645,2.4205194,-1.013441,1.5239623,1.2355602,2.8932228,0.37495553,0.44572568,2.1684177,0.031171083,3.9441981,2.3466704,2.2839847,1.4795768,1.1551675,1.0041606,2.2806807,2.1512823,2.8499918,1.139665,1.1602559,2.602563,-0.77929175,1.2007922,0.9790987,1.1007152,1.9204366,0.06524074,3.6351671,1.1750017,2.5749948,-0.9421128,-0.53241444,-0.37208283,3.2646542,-1.2325448,1.7171057,-0.5157821,1.5446494,2.448276,2.902185,-0.14174831,2.4996367,1.8933355,2.1396782,2.1184998,3.2331197,-0.07979274,2.4812946,1.6072274,2.1098294,3.371873,2.6321807,2.8561263,1.9913728,0.40056217,2.1681805,-0.40432954,1.9467957,0.7246827,0.39936793,0.83784586,1.8335179,0.54285836,0.8872811,1.5887178,0.64232683,1.9919215,2.4179654,3.9242802,4.1968703,0.38399386,1.9958723,2.3173227,2.4609103,0.016630292,0.88950235,4.0581126,0.35487473,-1.4582889,2.1923904,-0.17620194,-0.31208622,3.398145,0.8957113
0.99442697,1.834437,1.7759347,3.022164,-0.738037,1.122537,2.8438022,1.9564357,-0.12286496,-1.1716031,4.2685046,4.34411,2.0867977,3.0362263,2.2808075,0.46481097,2.42058,-1.0135541,1.5238941,1.2359618,2.8934019,0.3741616,0.44475663,2.167804,0.03131336,3.9450886,2.3459208,2.283844,1.4784945,1.1553502,1.0036869,2.281034,2.1513937,2.850371,1.1400023,1.1604705,2.6023326,-0.7797688,1.2016631,0.9790454,1.100419,1.9204618,0.064709425,3.635725,1.1745727,2.5751472,-0.9423617,-0.5322087,-0.37178552,3.264398,-1.2333008,1.7179642,-0.5159602,1.5445042,2.4480257,2.9017048,-0.1426928,2.5008626,1.8930652,2.139009,2.1171873,3.2317517,-0.0807271,2.4812667,1.6067858,2.110474,3.3707864,2.6319227,2.8556273,1.9916308,0.39958286,2.1674767,-0.40426958,1.9459748,0.7238698,0.39843178,0.838639,1.8338246,0.54343486,0.8870956,1.5882006,0.64258957,1.9924415,2.4183216,3.924747,4.1967916,0.3838054,1.9962881,2.316061,2.4607756,0.01642859,0.8899328,4.0580225,0.35409808,-1.4590306,2.1921265,-0.17709959,-0.31167996,3.398464,0.8958049
0.99489665,1.8344219,1.7760941,3.0219128,-0.7382299,1.1236715,2.844078,1.9566051,-0.12244153,-1.171177,4.2680345,4.344811,2.0867784,3.036282,2.2817106,0.4652654,2.4205625,-1.013509,1.5237484,1.2356918,2.893657,0.37480402,0.44529736,2.168397,0.031159878,3.9445052,2.3466108,2.2842996,1.4789835,1.1551756,1.0039483,2.281135,2.1512942,2.850381,1.1400074,1.159901,2.602056,-0.77981174,1.2011482,0.97967553,1.1010039,1.9203395,0.06479883,3.6356196,1.1750154,2.575088,-0.9422033,-0.53239346,-0.37228382,3.264997,-1.2328786,1.7177298,-0.5156722,1.5446638,2.4483662,2.9017508,-0.1419971,2.5004299,1.8931553,2.1393926,2.1185515,3.2330709,-0.079986095,2.4816976,1.6070322,2.1104057,3.3717558,2.6321824,2.8559134,1.9915043,0.40004945,2.1679022,-0.40430617,1.9463279,0.724272,0.39941978,0.8382479,1.8334602,0.5431545,0.88719165,1.5886285,0.6424866,1.9922403,2.4182193,3.9247408,4.1973495,0.3837402,1.9961938,2.3170953,2.4607317,0.016751528,0.8897543,4.058236,0.35428274,-1.4585974,2.192487,-0.17688763,-0.31216836,3.398467,0.8956646
0.9951056,1.8342395,1.7762102,3.0223644,-0.7380264,1.1239204,2.8439715,1.956749,-0.12254763,-1.1705884,4.2680926,4.3449826,2.086733,3.0362515,2.2816615,0.4653076,2.4204295,-1.0133771,1.5239954,1.2357706,2.8933635,0.3747717,0.4455682,2.1683195,0.031094193,3.9443922,2.346938,2.284007,1.4792793,1.1548023,1.0036228,2.280816,2.151432,2.850392,1.1398847,1.1600285,2.602341,-0.7797369,1.200893,0.9795495,1.100881,1.9202554,0.0651077,3.6354713,1.1746602,2.574968,-0.9422052,-0.53245425,-0.37209845,3.2651157,-1.2326933,1.7173814,-0.5158665,1.5444418,2.4482975,2.9019184,-0.14227426,2.5000372,1.8931978,2.1396136,2.118534,3.2330825,-0.080080986,2.481513,1.6072567,2.1101213,3.3719597,2.6322424,2.8564637,1.991807,0.40011764,2.1684546,-0.40443254,1.946548,0.7242148,0.3994832,0.83789706,1.8336653,0.5427667,0.8870261,1.588783,0.64213943,1.9921188,2.4179585,3.92454,4.1972837,0.38337278,1.9960748,2.3172312,2.4611855,0.016559482,0.88982046,4.057943,0.35444438,-1.458458,2.1927316,-0.17684937,-0.3121618,3.39859,0.89558375
0.99629486,1.8352312,1.7764127,3.0215075,-0.73706007,1.1239578,2.8451343,1.9573789,-0.12188697,-1.1709198,4.2672195,4.343168,2.085373,3.034967,2.2823539,0.46605468,2.420547,-1.0139214,1.5239292,1.234966,2.8931513,0.37547553,0.44601965,2.168343,0.031378984,3.9439297,2.3463519,2.284097,1.4799263,1.1559179,1.0054483,2.2805448,2.1508358,2.849492,1.1396813,1.1605456,2.602934,-0.77855897,1.2006413,0.9788841,1.1008204,1.9205762,0.065279126,3.6345778,1.1758764,2.5750756,-0.9419755,-0.53236103,-0.3723644,3.2639165,-1.232227,1.7170701,-0.5155771,1.5451057,2.4483066,2.9025478,-0.14048839,2.4987528,1.8932767,2.1398795,2.118699,3.2334607,-0.07897282,2.481131,1.6071223,2.1093085,3.3720152,2.6319633,2.8551064,1.9905063,0.40130544,2.1675937,-0.40424776,1.9469033,0.7254125,0.39944506,0.83731556,1.8331062,0.54279834,0.8877087,1.5886259,0.6427958,1.9910979,2.4178038,3.923617,4.196155,0.3847891,1.9952996,2.3177412,2.4603233,0.016543388,0.8891422,4.0584326,0.35584795,-1.4575529,2.1918595,-0.17505181,-0.3119279,3.3969142,0.8957014
0.9981664,1.8347535,1.7765098,3.0221343,-0.7360672,1.1244278,2.8456802,1.9584153,-0.12225294,-1.169357,4.2668724,4.3419003,2.0841465,3.034193,2.282785,0.4669,2.4202952,-1.0132244,1.5244778,1.234563,2.8918598,0.3757099,0.4473679,2.1687922,0.031372905,3.943085,2.3466423,2.2831163,1.4820223,1.1554222,1.0056882,2.2791665,2.150875,2.8485093,1.1384349,1.1613163,2.6042142,-0.7771404,1.1993033,0.9769105,1.099544,1.9207033,0.06662536,3.6332736,1.1756135,2.5746827,-0.941836,-0.53231215,-0.37177205,3.263039,-1.2314147,1.7144647,-0.51604223,1.5447122,2.4480915,2.9038959,-0.14026499,2.4962952,1.8940904,2.1406713,2.1180296,3.2335253,-0.078409195,2.4796097,1.6077766,2.1074557,3.3722124,2.631926,2.8560367,1.9902093,0.40278685,2.1690063,-0.4043033,1.9485058,0.72645116,0.3992691,0.8360154,1.8332698,0.54197717,0.8880285,1.5888357,0.6420152,1.9901705,2.4168477,3.922357,4.1948028,0.3853445,1.9940585,2.3185322,2.4612238,0.015966415,0.8884878,4.0576944,0.35730886,-1.4570222,2.1918201,-0.17301309,-0.3119346,3.3966625,0.8957033
0.9954113,1.8342304,1.776273,3.0224555,-0.73776793,1.1238172,2.8439956,1.9569592,-0.12270522,-1.1703669,4.268066,4.3446107,2.0863996,3.0360448,2.2816954,0.46552718,2.4203405,-1.01334,1.5242407,1.235887,2.8931112,0.37476766,0.4458444,2.1681874,0.03119415,3.9442744,2.3468578,2.283886,1.4796313,1.1549507,1.0038526,2.2806392,2.1513762,2.8502834,1.1397285,1.1602314,2.6025224,-0.7794014,1.2007725,0.9792261,1.1007028,1.9203569,0.06531024,3.6351058,1.1746371,2.574769,-0.9421438,-0.53233004,-0.37180567,3.2648864,-1.2326974,1.7170528,-0.5160122,1.5444982,2.4483876,2.9021678,-0.14217484,2.499668,1.8932848,2.1396394,2.1182694,3.2329695,-0.07996702,2.4811544,1.6073405,2.1097932,3.3718822,2.6323326,2.8564215,1.9917116,0.40034318,2.168601,-0.40439582,1.9468085,0.72435224,0.39935613,0.83781433,1.8337843,0.5426737,0.8870349,1.5886616,0.64217854,1.9920497,2.4177608,3.9244819,4.1969748,0.38347554,1.9960499,2.3172379,2.4611738,0.016602278,0.88975006,4.057763,0.35455525,-1.4583616,2.1925669,-0.17632186,-0.31218493,3.3983047,0.8955014
0.9983453,1.8343239,1.7764572,3.0222952,-0.7360332,1.1244152,2.8457384,1.9583526,-0.1221478,-1.1689526,4.26734,4.341661,2.0836785,3.0341039,2.2832556,0.4665649,2.4202943,-1.0131123,1.5243211,1.2339568,2.891496,0.3761648,0.44766963,2.1691413,0.03149277,3.942523,2.3468978,2.282801,1.4827375,1.1545706,1.005779,2.279459,2.150606,2.8477778,1.1376904,1.1611068,2.6045642,-0.77697575,1.1987028,0.9765208,1.0989202,1.9200311,0.06678271,3.6328402,1.1750698,2.5741215,-0.9415071,-0.5322261,-0.37180924,3.263228,-1.231316,1.7137513,-0.51569796,1.5448426,2.4483676,2.9041238,-0.1405232,2.4958274,1.8947964,2.1413138,2.118064,3.2337384,-0.078348875,2.4799147,1.6079605,2.1063967,3.373008,2.6316133,2.8559158,1.989446,0.40298128,2.169083,-0.40450406,1.9493815,0.72706425,0.39903355,0.8356652,1.8327298,0.5418118,0.8881401,1.5891621,0.6418061,1.9893091,2.4164839,3.9217896,4.1947513,0.38532603,1.9934514,2.3188894,2.4610987,0.015982747,0.8879985,4.0578876,0.35810804,-1.4568541,2.1918838,-0.17256069,-0.31167364,3.3964787,0.89580774
0.99495566,1.8341428,1.7761334,3.022062,-0.73840916,1.1238133,2.8441563,1.9566152,-0.122471094,-1.1708523,4.2681513,4.345046,2.0866194,3.0362077,2.281794,0.46524906,2.4205656,-1.0135108,1.5238087,1.2356069,2.8934264,0.3749863,0.44556427,2.1686199,0.03098458,3.944104,2.3468916,2.2841349,1.4794247,1.1546372,1.0037243,2.2811475,2.1512341,2.8500795,1.1395236,1.15975,2.602199,-0.7797606,1.2008299,0.9796015,1.1008145,1.9200779,0.06486285,3.6354516,1.1747746,2.5748293,-0.94217145,-0.53238535,-0.372311,3.2651913,-1.2327658,1.717316,-0.51558995,1.5446565,2.44834,2.9017296,-0.14213693,2.5000226,1.893357,2.1396697,2.1187968,3.233234,-0.07989168,2.4817617,1.607226,2.109952,3.3721237,2.6321921,2.8561478,1.9914532,0.40011358,2.168133,-0.40446663,1.9467041,0.7244849,0.39940012,0.8378897,1.8332746,0.5428267,0.88702226,1.5888867,0.64226484,1.9919994,2.4180229,3.9243617,4.197315,0.38359487,1.9958825,2.3173473,2.4609149,0.01681447,0.8896009,4.058318,0.3545847,-1.4587231,2.1927025,-0.1767981,-0.31198037,3.3986087,0.8957571
0.9968984,1.8345737,1.7762454,3.0223668,-0.7363404,1.1234894,2.845025,1.9576806,-0.12238908,-1.1700383,4.267847,4.342032,2.0847528,3.0346534,2.2821593,0.46578252,2.4203959,-1.0134281,1.524189,1.2345903,2.8921077,0.37526357,0.44636512,2.168311,0.031706095,3.9437773,2.3462522,2.2830057,1.480926,1.1551031,1.0051696,2.2798874,2.150938,2.8487577,1.1387513,1.161184,2.6040359,-0.77785635,1.1999682,0.9772259,1.0993309,1.9202186,0.06610775,3.6338649,1.1748657,2.5746467,-0.9418609,-0.53218794,-0.37171185,3.2632575,-1.2320493,1.71548,-0.5158715,1.5446638,2.448108,2.903392,-0.14137447,2.497694,1.8940926,2.1404374,2.117227,3.2325869,-0.07943845,2.4803054,1.6074123,2.107836,3.3719263,2.6315327,2.8556507,1.9901727,0.40172446,2.1682553,-0.40439367,1.947931,0.7258284,0.39850867,0.83673704,1.8332577,0.54251176,0.8878541,1.5886071,0.6421423,1.9902779,2.4172075,3.9227734,4.1951838,0.38481283,1.9944382,2.317515,2.4609675,0.01583302,0.88879305,4.0577927,0.35680306,-1.457439,2.1917496,-0.17415512,-0.3115561,3.3969307,0.89577127
0.9955158,1.8347375,1.7761736,3.0219522,-0.73746157,1.1235433,2.8446732,1.95692,-0.12213659,-1.1710159,4.267927,4.343635,2.0859573,3.035469,2.2818015,0.46523035,2.4206011,-1.0137445,1.5237179,1.234905,2.8931508,0.37505388,0.4454403,2.1683488,0.031293392,3.9442859,2.346368,2.283767,1.4794214,1.1551199,1.0044758,2.2807643,2.1510541,2.849566,1.1395766,1.160431,2.6029572,-0.77914274,1.2008041,0.97889304,1.1004378,1.9201632,0.06506479,3.6351266,1.1750747,2.575076,-0.9421078,-0.53243613,-0.37236118,3.2642417,-1.2324837,1.7172687,-0.5155678,1.5447307,2.448066,2.9022381,-0.14169621,2.4994307,1.8933897,2.139836,2.1181915,3.2328458,-0.079811335,2.4814487,1.6070552,2.109441,3.3718848,2.6316738,2.8555036,1.9908258,0.40058994,2.1676245,-0.4044335,1.9466846,0.7249327,0.39894938,0.8374989,1.8331712,0.5428779,0.88750947,1.588731,0.642431,1.9911586,2.4179533,3.9236176,4.1964226,0.38425994,1.9952548,2.31721,2.4606876,0.016239882,0.88931596,4.0583477,0.3556136,-1.4580231,2.1922002,-0.17605746,-0.31162167,3.3976693,0.8958961
